PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
44.6,21206,-61.7,-90.7,1,0.00,265,8,514.2,514.2,514.2
44.0,21289,-62.1,-90.9,1,0.00,240,10,515.2,515.2,515.2
42.0,21576,-63.5,-91.8,1,0.00,255,10,518.7,518.8,518.7
40.8,21754,-64.3,-92.3,1,0.00,231,11,520.9,521.0,520.9
40.0,21876,-63.8,-92.0,1,0.00,215,12,525.1,525.2,525.1
37.0,22356,-61.8,-90.8,1,0.00,290,12,542.0,542.0,542.0
36.8,22389,-61.7,-90.7,1,0.00,291,12,543.2,543.2,543.2
35.0,22698,-62.0,-91.0,1,0.00,300,17,550.3,550.3,550.3
31.0,23448,-62.7,-91.7,1,0.00,275,11,567.8,567.8,567.8
30.0,23650,-62.9,-91.9,1,0.00,290,10,572.6,572.6,572.6
29.3,23795,-62.9,-91.9,1,0.00,297,7,576.5,576.5,576.5
29.0,23859,-62.3,-91.6,1,0.00,300,5,579.9,579.9,579.9
28.0,24078,-60.2,-90.6,1,0.00,250,12,591.5,591.6,591.5
27.0,24304,-58.0,-89.5,1,0.00,295,16,603.9,603.9,603.9
26.6,24397,-57.1,-89.1,1,0.01,281,15,609.0,609.0,609.0
26.0,24541,-57.3,-89.2,1,0.01,260,13,612.3,612.3,612.3
25.0,24787,-57.7,-89.4,1,0.01,255,14,618.0,618.1,618.0
24.0,25044,-58.1,-89.6,1,0.01,240,14,624.1,624.1,624.1
23.0,25312,-58.6,-89.8,1,0.01,260,17,630.4,630.5,630.4
22.3,25506,-58.9,-89.9,1,0.01,246,20,635.1,635.1,635.1
22.0,25591,-58.7,-89.8,1,0.01,240,22,638.1,638.1,638.1
20.0,26190,-57.5,-89.5,1,0.01,255,20,659.4,659.5,659.4
19.0,26516,-56.9,-88.9,1,0.01,275,29,671.0,671.1,671.0
18.0,26859,-56.3,-88.3,1,0.01,280,26,683.4,683.5,683.4
17.0,27222,-55.6,-87.6,1,0.01,255,26,696.8,696.9,696.8
16.0,27608,-54.9,-86.9,1,0.01,275,32,711.2,711.4,711.3
15.7,27728,-54.7,-86.7,1,0.01,285,29,715.8,716.0,715.8
15.0,28019,-54.9,-86.9,1,0.01,310,23,724.4,724.6,724.4
14.0,28459,-55.3,-87.3,1,0.01,300,16,737.6,737.8,737.6
13.0,28931,-55.7,-87.7,1,0.01,260,35,752.0,752.2,752.0
12.5,29181,-55.9,-87.9,1,0.01,258,30,759.8,760.0,759.8
12.0,29443,-55.4,-87.5,1,0.02,255,25,770.7,770.8,770.7
11.0,30000,-54.2,-86.8,1,0.02,270,48,794.3,794.5,794.3
10.0,30610,-52.9,-85.9,1,0.02,280,41,821.0,821.3,821.0
9.0,31301,-51.3,-84.7,1,0.03,265,38,852.4,852.8,852.4
8.0,32073,-49.5,-83.4,1,0.05,280,64,888.8,889.4,888.8
7.0,32948,-47.4,-81.9,1,0.07,280,52,931.9,932.9,931.9
6.2,33744,-45.5,-80.5,1,0.10,275,61,972.8,974.2,972.8
5.0,35182,-44.2,-79.2,1,0.15,265,76,1040.2,1042.6,1040.3
