PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
150.0,13580,-53.9,-81.9,2,0.00,155,18,377.0,377.0,377.0
144.0,13842,-53.4,-81.4,2,0.00,165,16,382.3,382.3,382.3
143.0,13887,-53.3,-81.3,2,0.00,156,16,383.2,383.2,383.2
134.0,14300,-55.7,-83.2,2,0.00,75,14,386.1,386.1,386.1
126.0,14691,-58.0,-85.1,2,0.00,95,24,388.8,388.9,388.8
125.0,14742,-58.3,-85.3,2,0.00,103,23,389.2,389.2,389.2
113.0,15374,-58.8,-85.8,2,0.00,205,16,399.7,399.8,399.7
110.0,15543,-58.9,-85.9,2,0.00,205,10,402.6,402.6,402.6
104.0,15894,-59.1,-86.1,2,0.00,125,10,408.6,408.6,408.6
100.0,16140,-59.3,-86.3,2,0.00,135,10,412.9,412.9,412.9
97.0,16330,-60.1,-86.8,2,0.00,160,10,414.9,415.0,414.9
90.5,16763,-61.9,-87.9,2,0.00,154,11,419.7,419.7,419.7
86.0,17081,-60.9,-87.2,2,0.00,150,11,427.8,427.8,427.8
79.0,17612,-59.4,-86.1,2,0.00,220,10,441.5,441.6,441.5
74.7,17962,-58.3,-85.3,2,0.00,215,7,450.9,450.9,450.9
70.0,18370,-60.3,-86.3,2,0.00,210,3,455.0,455.1,455.0
51.0,20328,-62.0,-88.0,2,0.00,0,0,494.2,494.2,494.2
50.0,20450,-62.1,-88.1,2,0.00,315,5,496.7,496.7,496.7
46.1,20950,-63.7,-88.7,2,0.00,302,8,504.5,504.6,504.5
44.0,21238,-63.0,-88.3,2,0.00,295,10,513.1,513.1,513.1
43.0,21381,-62.6,-88.1,2,0.00,310,12,517.3,517.4,517.3
41.0,21676,-61.9,-87.7,2,0.00,270,12,526.3,526.3,526.3
39.0,21985,-61.1,-87.3,2,0.00,290,16,535.8,535.8,535.8
36.0,22481,-59.9,-86.7,2,0.01,320,11,551.4,551.5,551.4
35.2,22620,-59.5,-86.5,2,0.01,304,4,555.9,555.9,555.9
35.0,22656,-59.7,-86.6,2,0.01,300,2,556.4,556.4,556.4
31.1,23388,-62.9,-87.9,2,0.01,269,10,566.7,566.8,566.7
30.0,23610,-63.1,-88.1,2,0.01,260,12,572.0,572.1,572.0
28.0,24034,-63.7,-88.5,2,0.01,290,13,581.9,581.9,581.9
27.0,24257,-64.0,-88.7,2,0.01,280,10,587.1,587.1,587.1
26.0,24489,-64.3,-88.9,2,0.01,230,12,592.5,592.6,592.6
25.0,24729,-64.6,-89.1,2,0.01,260,10,598.3,598.4,598.3
23.0,25241,-65.3,-89.5,2,0.01,275,25,610.7,610.8,610.7
21.4,25684,-65.9,-89.9,2,0.01,307,23,621.6,621.7,621.6
21.0,25800,-65.0,-89.3,2,0.01,315,22,627.7,627.7,627.7
20.0,26100,-62.7,-87.7,2,0.01,325,22,643.5,643.6,643.5
19.0,26418,-62.1,-87.5,2,0.01,330,10,655.0,655.1,655.0
18.0,26754,-61.4,-87.2,2,0.01,175,10,667.4,667.5,667.4
17.0,27108,-60.7,-86.9,2,0.01,230,24,680.6,680.8,680.7
16.0,27484,-59.9,-86.7,2,0.01,225,33,695.0,695.2,695.0
15.5,27681,-59.5,-86.5,2,0.01,227,33,702.7,702.8,702.7
15.0,27885,-59.6,-86.6,2,0.01,230,34,708.9,709.0,708.9
14.0,28315,-59.9,-86.9,2,0.02,245,19,722.1,722.3,722.1
13.0,28776,-60.1,-87.1,2,0.02,235,43,736.7,736.8,736.7
11.0,29817,-60.8,-87.8,2,0.02,250,52,770.5,770.7,770.5
10.0,30410,-61.1,-88.1,2,0.02,255,49,790.4,790.6,790.4
9.6,30663,-61.9,-87.9,2,0.02,255,60,796.7,796.9,796.7
9.0,31068,-58.7,-86.3,2,0.03,255,78,823.7,824.1,823.8
8.5,31426,-55.9,-84.9,2,0.03,255,78,848.3,848.8,848.3
8.0,31810,-57.2,-86.2,1,0.03,260,61,858.1,858.5,858.1
