PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
248.0,10491,-55.1,-71.1,12,0.01,109,34,324.8,324.8,324.8
236.0,10805,-56.8,-70.0,17,0.01,100,36,326.9,326.9,326.9
231.0,10941,-57.5,-69.5,20,0.01,105,36,327.8,327.8,327.8
223.0,11163,-57.4,-71.1,16,0.01,110,44,331.3,331.4,331.3
205.0,11694,-57.0,-74.8,9,0.01,120,25,339.9,340.0,339.9
200.0,11850,-56.9,-75.9,7,0.01,105,29,342.5,342.5,342.5
192.0,12110,-56.7,-75.8,7,0.01,135,28,346.9,346.9,346.9
178.0,12591,-56.2,-75.6,7,0.01,140,22,355.2,355.3,355.2
173.0,12772,-56.0,-75.6,7,0.01,140,25,358.4,358.5,358.4
156.0,13430,-55.4,-75.3,7,0.01,165,16,370.2,370.3,370.2
154.0,13512,-55.3,-75.3,7,0.01,160,14,371.7,371.8,371.7
153.0,13554,-55.3,-75.3,7,0.01,152,14,372.5,372.5,372.5
151.0,13638,-55.7,-75.0,7,0.01,135,15,373.2,373.2,373.2
150.0,13680,-55.9,-74.9,8,0.01,135,15,373.6,373.6,373.6
143.0,13981,-56.6,-75.5,8,0.01,160,24,377.4,377.4,377.4
122.0,14982,-59.1,-77.5,8,0.01,180,15,390.3,390.4,390.4
116.0,15300,-60.0,-78.1,8,0.01,170,19,394.5,394.6,394.5
112.0,15521,-60.5,-78.5,8,0.01,182,19,397.5,397.5,397.5
106.0,15866,-59.8,-78.8,7,0.01,200,20,405.1,405.1,405.1
102.0,16106,-59.3,-79.0,6,0.01,200,11,410.5,410.5,410.5
100.0,16230,-59.1,-79.1,6,0.01,170,4,413.3,413.3,413.3
96.0,16484,-59.8,-79.3,6,0.01,120,10,416.8,416.9,416.8
83.1,17381,-62.1,-80.1,7,0.01,155,8,429.6,429.7,429.6
80.0,17616,-62.2,-80.2,7,0.01,210,10,434.1,434.2,434.1
78.0,17772,-62.2,-80.2,7,0.01,220,10,437.1,437.2,437.1
73.0,18181,-62.4,-80.4,7,0.01,355,10,445.2,445.2,445.2
72.0,18266,-62.4,-80.4,7,0.01,0,12,446.9,446.9,446.9
70.0,18440,-62.5,-80.5,7,0.01,15,11,450.3,450.4,450.3
68.0,18618,-63.0,-80.8,7,0.01,0,0,453.1,453.1,453.1
66.0,18801,-63.4,-81.1,7,0.01,230,10,455.9,456.0,455.9
64.0,18991,-63.9,-81.5,7,0.01,255,10,458.9,458.9,458.9
61.0,19285,-64.7,-82.0,8,0.01,195,10,463.5,463.6,463.5
58.0,19595,-65.5,-82.5,8,0.01,185,19,468.4,468.5,468.4
56.0,19811,-63.5,-81.1,8,0.01,220,13,477.8,477.9,477.8
54.7,19955,-62.1,-80.1,7,0.01,190,10,484.1,484.2,484.1
53.0,20150,-62.7,-80.4,8,0.01,150,6,487.1,487.1,487.1
51.0,20388,-63.5,-80.7,8,0.01,160,10,490.6,490.7,490.6
50.0,20510,-63.9,-80.9,8,0.01,180,12,492.5,492.6,492.5
49.3,20596,-64.1,-81.1,8,0.01,189,12,494.0,494.1,494.0
47.0,20890,-63.2,-80.6,8,0.01,220,11,502.9,502.9,502.9
46.0,21022,-62.9,-80.3,8,0.01,185,10,506.9,507.0,506.9
44.0,21296,-62.0,-79.8,8,0.02,260,10,515.3,515.5,515.3
43.0,21437,-61.6,-79.6,8,0.02,235,10,519.8,519.9,519.8
42.7,21480,-61.5,-79.5,7,0.02,240,10,521.1,521.2,521.1
41.0,21732,-61.3,-79.5,7,0.02,270,11,527.7,527.9,527.8
39.0,22043,-61.0,-79.5,7,0.02,255,4,536.0,536.2,536.0
35.6,22609,-60.5,-79.5,7,0.02,260,6,551.5,551.7,551.5
30.0,23670,-61.7,-79.7,7,0.02,270,11,575.9,576.1,575.9
29.0,23879,-61.9,-79.8,7,0.02,300,10,581.0,581.3,581.1
28.0,24095,-62.0,-79.8,8,0.02,315,10,586.5,586.7,586.5
26.0,24552,-62.3,-80.0,8,0.03,245,10,598.1,598.3,598.1
25.0,24794,-62.5,-80.1,8,0.03,260,17,604.3,604.6,604.3
24.0,25046,-62.7,-80.1,8,0.03,245,17,610.9,611.1,610.9
22.0,25582,-63.1,-80.3,8,0.03,285,14,625.1,625.4,625.1
21.0,25869,-63.3,-80.4,8,0.03,265,12,632.9,633.1,632.9
20.0,26170,-63.5,-80.5,8,0.03,260,22,641.1,641.4,641.1
19.0,26484,-64.1,-81.1,8,0.03,270,26,648.7,649.0,648.7
18.0,26819,-62.8,-79.8,8,0.04,245,31,662.9,663.3,663.0
17.0,27174,-61.4,-78.4,9,0.05,260,39,678.3,678.8,678.3
16.0,27550,-59.9,-76.9,9,0.07,250,32,695.0,695.7,695.0
15.1,27909,-58.5,-75.5,10,0.09,259,38,711.2,712.2,711.3
14.0,28383,-58.9,-76.7,8,0.08,270,45,725.4,726.3,725.5
13.0,28847,-59.3,-77.9,7,0.07,260,49,739.6,740.4,739.6
12.5,29093,-59.5,-78.5,7,0.07,261,57,747.2,748.0,747.2
11.0,29899,-57.4,-75.9,8,0.12,265,82,782.5,783.8,782.5
10.0,30500,-55.9,-73.9,9,0.17,260,83,809.8,811.8,809.9
9.0,31182,-54.6,-73.7,8,0.20,260,84,839.7,842.1,839.8
8.0,31943,-53.0,-73.4,7,0.23,265,107,874.5,877.4,874.6
7.0,32807,-51.4,-73.0,6,0.28,260,99,915.5,919.1,915.6
6.0,33804,-49.4,-72.7,5,0.35,265,121,965.2,969.9,965.4
5.9,33913,-49.2,-72.6,5,0.35,265,121,970.8,975.6,971.0
